specification_id,model_id,coefficient_name,execution_status,sample_size,match_count,team_count,coefficient,standard_error,confidence_interval,transformed_effect,convergence_status,warning_flags,unavailable_reason,baseline_coefficient,baseline_sample_size,coefficient_sign,sign_consistent_with_baseline,magnitude_ratio_to_baseline,sample_size_change
exclude_red_card_affected,primary_long_pass_share,score_state[leading],executed,2743,64,32,0.10104209681061092,0.049279374323222394,"[0.004454523137095032, 0.19762967048412683]",1.1063232134619483,converged,,,0.10535505077158305,2761.0,positive,True,0.959062674932188,-18.0
exclude_red_card_affected,primary_long_pass_share,score_state[trailing],executed,2743,64,32,-0.23110143552754892,0.04690450245025532,"[-0.32303426033004934, -0.1391686107250485]",0.7936589567370896,converged,,,-0.22187536641113376,2761.0,negative,True,1.0415822146714535,-18.0
exclude_red_card_affected,primary_possession_share,score_state[leading],executed,2760,64,32,-0.22194101025833363,0.05713339020739101,"[-0.33392245506482, -0.10995956545184725]",0.8009626115186338,converged,,,-0.22554607681626318,2778.0,negative,True,0.9840162745953398,-18.0
exclude_red_card_affected,primary_possession_share,score_state[trailing],executed,2760,64,32,0.3317679594626928,0.05982295627712365,"[0.21451496515953045, 0.4490209537658551]",1.3934294788715578,converged,,,0.32921098147823147,2778.0,positive,True,1.0077669887346403,-18.0
exclude_red_card_affected,primary_high_pressure_share,score_state[leading],executed,2658,64,32,-0.1670156406972393,0.0726671904373041,"[-0.3094433339543553, -0.024587947440123242]",0.8461863762887663,converged,,,-0.17460638954287164,2675.0,negative,True,0.956526511627064,-17.0
exclude_red_card_affected,primary_high_pressure_share,score_state[trailing],executed,2658,64,32,0.21055739719044914,0.07297502698577607,"[0.06752634429832804, 0.3535884500825702]",1.234365900323617,converged,,,0.2116646442380281,2675.0,positive,True,0.9947688616038595,-17.0
exclude_red_card_affected,primary_pressure_regain_5s_rate,score_state[leading],executed,2658,64,32,-0.20593963077930555,0.09851844881638386,"[-0.3990357904594179, -0.012843471099193204]",0.8138822082345252,converged,,,-0.21092468079811,2675.0,negative,True,0.9763657339674916,-17.0
exclude_red_card_affected,primary_pressure_regain_5s_rate,score_state[trailing],executed,2658,64,32,0.19593895602466804,0.062486588601987546,"[0.07346524236477245, 0.3184126696845636]",1.216452645962483,converged,,,0.1846808047152942,2675.0,positive,True,1.060960051190645,-17.0
exclude_red_card_affected,attacking_substitution,,unavailable,0,0,0,,,"[nan, nan]",,not_run,,incoming_positions_not_available,,,,,,
exclude_red_card_affected,defensive_substitution,,unavailable,0,0,0,,,"[nan, nan]",,not_run,,incoming_positions_not_available,,,,,,
exclude_red_card_affected,goalkeeper_substitution,,unavailable,0,0,0,,,"[nan, nan]",,not_run,,insufficient_positive_events,,,,,,
group_stage_only,primary_shots,score_state[leading],executed,2038,48,32,-0.11125472224779784,0.10523506988754448,"[-0.317515459227385, 0.09500601473178935]",0.8947108171501423,converged,,,-0.08190124065469374,2780.0,negative,True,1.3584009394541674,-742.0
group_stage_only,primary_shots,score_state[trailing],executed,2038,48,32,0.00042945186652505393,0.11242648255024941,"[-0.2199264539319638, 0.2207853576650139]",1.00042954409418,converged,,,0.020410493440028835,2780.0,positive,True,0.02104073905841089,-742.0
group_stage_only,primary_pressure_events,score_state[leading],executed,2038,48,32,0.0594466169903695,0.03983392259548836,"[-0.018627871296787682, 0.1375211052775267]",1.061249106796076,converged,,,0.0889682751803099,2780.0,positive,True,0.6681776944634528,-742.0
group_stage_only,primary_pressure_events,score_state[trailing],executed,2038,48,32,-0.011904234913640843,0.03760071049013391,"[-0.0856016274743033, 0.06179315764702162]",0.9881663401657654,converged,,,0.02409703127842907,2780.0,negative,False,0.4940125103417678,-742.0
group_stage_only,primary_pressure_regains_5s,score_state[leading],executed,1956,48,32,-0.14369625396002872,0.07590115163983237,"[-0.29246251117410016, 0.005070003254042721]",0.8661507979819013,converged,,,-0.1674069805680009,2675.0,negative,True,0.8583647675412145,-719.0
group_stage_only,primary_pressure_regains_5s,score_state[trailing],executed,1956,48,32,0.18093906704478568,0.0701739050271749,"[0.0433982131915229, 0.31847992089804844]",1.1983421585394594,converged,,,0.1466456193368444,2675.0,positive,True,1.2338525205391195,-719.0
group_stage_only,primary_xg_per_effective_10min,score_state[leading],executed,2038,48,32,0.03526949349530203,0.03114462205357151,"[-0.02577396572969813, 0.09631295272030219]",0.03526949349530203,converged,zero_heavy,,0.0458286951583053,2780.0,positive,True,0.7695941019806739,-742.0
group_stage_only,primary_xg_per_effective_10min,score_state[trailing],executed,2038,48,32,-0.011082182408401656,0.024873950002732917,"[-0.05983512441375817, 0.03767075959695486]",-0.011082182408401656,converged,zero_heavy,,0.0160894284285365,2780.0,negative,False,0.6887865816753377,-742.0
group_stage_only,primary_xt_per_effective_10min,score_state[leading],executed,2038,48,32,-0.02856175608253779,0.01652289219585529,"[-0.06094662478641416, 0.0038231126213385813]",-0.02856175608253779,converged,zero_heavy,,-0.02158721293134088,2780.0,negative,True,1.3230867816693042,-742.0
group_stage_only,primary_xt_per_effective_10min,score_state[trailing],executed,2038,48,32,0.00613022697266971,0.018605116098725973,"[-0.030335800580833197, 0.04259625452617262]",0.00613022697266971,converged,zero_heavy,,0.02916053021743066,2780.0,positive,True,0.21022343993612905,-742.0
group_stage_only,primary_mean_pass_length,score_state[leading],executed,2023,48,32,0.8183256223192694,0.45208188988124387,"[-0.06775488184796852, 1.7044061264865074]",0.8183256223192694,converged,,,1.1987933480230457,2761.0,positive,True,0.68262442702805,-738.0
group_stage_only,primary_mean_pass_length,score_state[trailing],executed,2023,48,32,-1.7641819879015042,0.3265411304036746,"[-2.404202603492706, -1.1241613723103019]",-1.7641819879015042,converged,,,-1.7218907058064938,2761.0,negative,True,1.0245609561352513,-738.0
group_stage_only,primary_pass_directness,score_state[leading],executed,2023,48,32,0.03821369414882676,0.011348535307846073,"[0.01597056494544846, 0.060456823352205064]",0.03821369414882676,converged,,,0.046866524110174265,2761.0,positive,True,0.8153729100752949,-738.0
